"outcome2","exposure2","HR"
"Behavioral disorders","Exposed to Neurotic disorders",88.2415023036198
"Behavioral disorders","Exposed to Neurotic disorders",43.6153346205714
"Behavioral disorders","Exposed to Neurotic disorders",6.49437423610065
"Behavioral disorders","Exposed to Neurotic disorders",12.9909518033028
"Behavioral disorders","Exposed to Neurotic disorders",4.65409138274517
"Behavioral disorders","Exposed to Neurotic disorders",9.0918181073557
"Behavioral disorders","Exposed to Neurotic disorders",7.8218202811854
"Behavioral disorders","Exposed to Neurotic disorders",4.14563842646703
"Behavioral disorders","Exposed to Neurotic disorders",4.56613082641488
"Behavioral disorders","Exposed to Neurotic disorders",8.137624443388
"Behavioral disorders","Exposed to Neurotic disorders",5.30449089262059
"Behavioral disorders","Exposed to Neurotic disorders",9.04216285808226
"Behavioral disorders","Exposed to Neurotic disorders",8.62065010460993
"Behavioral disorders","Exposed to Neurotic disorders",5.48387791819571
"Behavioral disorders","Exposed to Neurotic disorders",17.1033542629386
"Behavioral disorders","Exposed to Neurotic disorders",9.1574146921417
"Behavioral disorders","Exposed to Neurotic disorders",9.18897503794313
"Behavioral disorders","Exposed to Neurotic disorders",96.6405185536074
"Behavioral disorders","Exposed to Neurotic disorders",49.0969640051627
"Behavioral disorders","Exposed to Neurotic disorders",16.3147335774865
"Behavioral disorders","Exposed to Neurotic disorders",8.38157965740693
"Behavioral disorders","Exposed to Neurotic disorders",12.5148645273133
"Behavioral disorders","Exposed to Neurotic disorders",6.57296878304723
"Behavioral disorders","Exposed to Neurotic disorders",5.40343952565739
"Behavioral disorders","Exposed to Neurotic disorders",9.90828127599103
"Behavioral disorders","Exposed to Neurotic disorders",5.8603832354999
"Behavioral disorders","Exposed to Neurotic disorders",10.0892277978023
"Behavioral disorders","Exposed to Neurotic disorders",11.698673976045
"Behavioral disorders","Exposed to Neurotic disorders",7.20430742059122
"Behavioral disorders","Exposed to Neurotic disorders",10.6919625964912
"Behavioral disorders","Exposed to Neurotic disorders",7.26105692357245
"Behavioral disorders","Exposed to Neurotic disorders",11.3074533863989
"Behavioral disorders","Exposed to Neurotic disorders",20.422911839511
"Behavioral disorders","Exposed to Neurotic disorders",11.2371988413084
"Behavioral disorders","Exposed to Neurotic disorders",109.054384699923
"Behavioral disorders","Exposed to Neurotic disorders",57.8246063219455
"Behavioral disorders","Exposed to Neurotic disorders",20.6607403914001
"Behavioral disorders","Exposed to Neurotic disorders",11.0734704716905
"Behavioral disorders","Exposed to Neurotic disorders",16.9421245917676
"Behavioral disorders","Exposed to Neurotic disorders",9.26246581567491
"Behavioral disorders","Exposed to Neurotic disorders",7.27136258714093
"Behavioral disorders","Exposed to Neurotic disorders",12.784771038769
"Behavioral disorders","Exposed to Neurotic disorders",12.7707793763148
"Behavioral disorders","Exposed to Neurotic disorders",7.75635804554167
"Behavioral disorders","Exposed to Neurotic disorders",15.048636664271
"Behavioral disorders","Exposed to Neurotic disorders",9.78734377985738
"Behavioral disorders","Exposed to Neurotic disorders",9.60547549557122
"Behavioral disorders","Exposed to Neurotic disorders",13.2026755204966
"Behavioral disorders","Exposed to Neurotic disorders",25.0144535547902
"Behavioral disorders","Exposed to Neurotic disorders",14.3232945297744
"Behavioral disorders","Exposed to Neurotic disorders",14.4863336776534
"Behavioral disorders","Exposed to Eating disorders",15.1515161067317
"Behavioral disorders","Exposed to Eating disorders",43.6548418267503
"Behavioral disorders","Exposed to Eating disorders",8.063066151519
"Behavioral disorders","Exposed to Eating disorders",2.90302704144759
"Behavioral disorders","Exposed to Eating disorders",1.78819381763271
"Behavioral disorders","Exposed to Eating disorders",4.6440823674777
"Behavioral disorders","Exposed to Eating disorders",4.39439163726141
"Behavioral disorders","Exposed to Eating disorders",1.98614763355982
"Behavioral disorders","Exposed to Eating disorders",1.31032045573987
"Behavioral disorders","Exposed to Eating disorders",0.771339341963667
"Behavioral disorders","Exposed to Eating disorders",3.12461070178687
"Behavioral disorders","Exposed to Eating disorders",4.63687941448491
"Behavioral disorders","Exposed to Eating disorders",3.50060356230129
"Behavioral disorders","Exposed to Eating disorders",3.63711578208325
"Behavioral disorders","Exposed to Eating disorders",7.82785244723983
"Behavioral disorders","Exposed to Eating disorders",13.2859594878186
"Behavioral disorders","Exposed to Eating disorders",39.4761897888361
"Behavioral disorders","Exposed to Eating disorders",10.2356466768044
"Behavioral disorders","Exposed to Eating disorders",3.60363695224206
"Behavioral disorders","Exposed to Eating disorders",3.10481831504394
"Behavioral disorders","Exposed to Eating disorders",7.77248940647235
"Behavioral disorders","Exposed to Eating disorders",2.39706190224026
"Behavioral disorders","Exposed to Eating disorders",4.97390427439499
"Behavioral disorders","Exposed to Eating disorders",2.77309437613087
"Behavioral disorders","Exposed to Eating disorders",4.43645617960489
"Behavioral disorders","Exposed to Eating disorders",5.61286677163733
"Behavioral disorders","Exposed to Eating disorders",4.55881034393147
"Behavioral disorders","Exposed to Eating disorders",7.3578597822656
"Behavioral disorders","Exposed to Eating disorders",6.01849784033598
"Behavioral disorders","Exposed to Eating disorders",4.42933783512007
"Behavioral disorders","Exposed to Eating disorders",4.48244519506156
"Behavioral disorders","Exposed to Eating disorders",9.01631036547679
"Behavioral disorders","Exposed to Eating disorders",13.0548185086791
"Behavioral disorders","Exposed to Eating disorders",38.9471578319634
"Behavioral disorders","Exposed to Eating disorders",3.6968137499999
"Behavioral disorders","Exposed to Eating disorders",10.5287983202567
"Behavioral disorders","Exposed to Eating disorders",3.28808720814284
"Behavioral disorders","Exposed to Eating disorders",8.18935303304067
"Behavioral disorders","Exposed to Eating disorders",5.05392262907806
"Behavioral disorders","Exposed to Eating disorders",2.45731686645512
"Behavioral disorders","Exposed to Eating disorders",3.02558178920423
"Behavioral disorders","Exposed to Eating disorders",4.80476868122923
"Behavioral disorders","Exposed to Eating disorders",5.71035446685807
"Behavioral disorders","Exposed to Eating disorders",4.7292432486995
"Behavioral disorders","Exposed to Eating disorders",7.75715699156538
"Behavioral disorders","Exposed to Eating disorders",6.47854987112308
"Behavioral disorders","Exposed to Eating disorders",4.62494417212665
"Behavioral disorders","Exposed to Eating disorders",9.16941509857355
"Behavioral disorders","Exposed to Eating disorders",4.53855827024571
"Behavioral disorders","Exposed to Personality disorders",9.85323275681481
"Behavioral disorders","Exposed to Personality disorders",66.5109502819597
"Behavioral disorders","Exposed to Personality disorders",15.6308480375114
"Behavioral disorders","Exposed to Personality disorders",2.36214366646406
"Behavioral disorders","Exposed to Personality disorders",12.1672838739573
"Behavioral disorders","Exposed to Personality disorders",1.89366976299054
"Behavioral disorders","Exposed to Personality disorders",10.4956081685246
"Behavioral disorders","Exposed to Personality disorders",1.75181492409124
"Behavioral disorders","Exposed to Personality disorders",10.4217357380426
"Behavioral disorders","Exposed to Personality disorders",1.96669364510603
"Behavioral disorders","Exposed to Personality disorders",12.8570512982195
"Behavioral disorders","Exposed to Personality disorders",2.83920760239363
"Behavioral disorders","Exposed to Personality disorders",8.03952820098884
"Behavioral disorders","Exposed to Personality disorders",2.73835506806108
"Behavioral disorders","Exposed to Personality disorders",2.69674513433009
"Behavioral disorders","Exposed to Personality disorders",14.1528483407787
"Behavioral disorders","Exposed to Personality disorders",2.74879215821311
"Behavioral disorders","Exposed to Personality disorders",11.346455450012
"Behavioral disorders","Exposed to Personality disorders",78.6887738189386
"Behavioral disorders","Exposed to Personality disorders",16.8224835798966
"Behavioral disorders","Exposed to Personality disorders",2.49200787242682
"Behavioral disorders","Exposed to Personality disorders",14.8648014576958
"Behavioral disorders","Exposed to Personality disorders",2.29356913847323
"Behavioral disorders","Exposed to Personality disorders",11.8402672382585
"Behavioral disorders","Exposed to Personality disorders",2.00288145258084
"Behavioral disorders","Exposed to Personality disorders",12.5855382897407
"Behavioral disorders","Exposed to Personality disorders",2.49088560026341
"Behavioral disorders","Exposed to Personality disorders",15.5487274614496
"Behavioral disorders","Exposed to Personality disorders",3.68956512941352
"Behavioral disorders","Exposed to Personality disorders",3.93633032616856
"Behavioral disorders","Exposed to Personality disorders",11.1720866047532
"Behavioral disorders","Exposed to Personality disorders",3.3633543687035
"Behavioral disorders","Exposed to Personality disorders",3.3718744285874
"Behavioral disorders","Exposed to Personality disorders",17.6158611868135
"Behavioral disorders","Exposed to Personality disorders",87.8289611591373
"Behavioral disorders","Exposed to Personality disorders",12.4085344752634
"Behavioral disorders","Exposed to Personality disorders",17.8137636986849
"Behavioral disorders","Exposed to Personality disorders",2.59675939213511
"Behavioral disorders","Exposed to Personality disorders",16.9718383027545
"Behavioral disorders","Exposed to Personality disorders",2.59538679640068
"Behavioral disorders","Exposed to Personality disorders",13.0225555978956
"Behavioral disorders","Exposed to Personality disorders",2.21929167576187
"Behavioral disorders","Exposed to Personality disorders",14.6374717654046
"Behavioral disorders","Exposed to Personality disorders",3.01374231340051
"Behavioral disorders","Exposed to Personality disorders",18.3383739224593
"Behavioral disorders","Exposed to Personality disorders",4.66373159896242
"Behavioral disorders","Exposed to Personality disorders",15.3353542799144
"Behavioral disorders","Exposed to Personality disorders",5.57375235792221
"Behavioral disorders","Exposed to Personality disorders",3.92340578775236
